City,State,Pincode,Map Status
Ahmednagar,Maharashtra,414601,Lockdown-Essentials Only
Newasa,Maharashtra,414602,Lockdown-Essentials Only
Newasa,Maharashtra,414603,Lockdown-Essentials Only
Newasa,Maharashtra,414604,Lockdown-Essentials Only
Newasa,Maharashtra,414605,Lockdown-Essentials Only
Newasa,Maharashtra,414606,Lockdown-Essentials Only
Newasa,Maharashtra,414609,Lockdown-Essentials Only
Shrigonda,Maharashtra,414701,Lockdown-Essentials Only
Daund,Maharashtra,414702,Lockdown-Essentials Only
Daund,Maharashtra,414703,Lockdown-Essentials Only
Daund,Maharashtra,414709,Lockdown-Essentials Only
Satara,Maharashtra,415001,Lockdown-Essentials Only
Satara,Maharashtra,415002,Lockdown-Essentials Only
Satara,Maharashtra,415003,Lockdown-Essentials Only
Satara,Maharashtra,415004,Lockdown-Essentials Only
Satara,Maharashtra,415010,Lockdown-Essentials Only
Satara,Maharashtra,415011,Lockdown-Essentials Only
Satara,Maharashtra,415015,Lockdown-Essentials Only
Satara,Maharashtra,415020,Lockdown-Essentials Only
Satara,Maharashtra,415022,Lockdown-Essentials Only
Bambavade,Maharashtra,415101,Lockdown-Essentials Only
Vaduj,Maharashtra,415102,Lockdown-Essentials Only
Karad,Maharashtra,415103,Lockdown-Essentials Only
Karad,Maharashtra,415104,Lockdown-Essentials Only
Karad,Maharashtra,415105,Lockdown-Essentials Only
Karad,Maharashtra,415106,Lockdown-Essentials Only
Rahimatpur,Maharashtra,415107,Lockdown-Essentials Only
Karad,Maharashtra,415108,Lockdown-Essentials Only
Karad,Maharashtra,415109,Lockdown-Essentials Only
Karad,Maharashtra,415110,Lockdown-Essentials Only
Karad,Maharashtra,415111,Lockdown-Essentials Only
Karad,Maharashtra,415114,Lockdown-Essentials Only
Karad,Maharashtra,415115,Lockdown-Essentials Only
Rahimatpur,Maharashtra,415116,Lockdown-Essentials Only
Karad,Maharashtra,415119,Lockdown-Essentials Only
Karad,Maharashtra,415122,Lockdown-Essentials Only
Karad,Maharashtra,415124,Lockdown-Essentials Only
Karad,Maharashtra,415205,Lockdown-Essentials Only
Karad,Maharashtra,415209,Lockdown-Essentials Only
Mahad,Maharashtra,415213,Lockdown-Essentials Only
Atapadi,Maharashtra,415301,Lockdown-Essentials Only
Islampur,Maharashtra,415302,Lockdown-Essentials Only
Islampur,Maharashtra,415303,Lockdown-Essentials Only
Vita,Maharashtra,415304,Lockdown-Essentials Only
Vita,Maharashtra,415305,Lockdown-Essentials Only
Atapadi,Maharashtra,415306,Lockdown-Essentials Only
Vita,Maharashtra,415307,Lockdown-Essentials Only
Atapadi,Maharashtra,415308,Lockdown-Essentials Only
Vita,Maharashtra,415311,Lockdown-Essentials Only
Islampur,Maharashtra,415313,Lockdown-Essentials Only
Atapadi,Maharashtra,415315,Lockdown-Essentials Only
Shirala,Maharashtra,415401,Lockdown-No Goods Allowed
Shirala,Maharashtra,415402,Lockdown-Essentials Only
Islampur,Maharashtra,415403,Lockdown-Essentials Only
Islampur,Maharashtra,415404,Lockdown-Essentials Only
Shirala,Maharashtra,415405,Lockdown-Essentials Only
Islampur,Maharashtra,415406,Lockdown-Essentials Only
Islampur,Maharashtra,415407,Lockdown-Essentials Only
Shirala,Maharashtra,415408,Lockdown-Essentials Only
Islampur,Maharashtra,415409,Lockdown-Essentials Only
Islampur,Maharashtra,415411,Lockdown-Essentials Only
Shirala,Maharashtra,415412,Lockdown-No Goods Allowed
Islampur,Maharashtra,415413,Lockdown-Essentials Only
Islampur,Maharashtra,415414,Lockdown-Essentials Only
Satara,Maharashtra,415501,Lockdown-Essentials Only
Vaduj,Maharashtra,415502,Lockdown-Essentials Only
Vaduj,Maharashtra,415505,Lockdown-Essentials Only
Vaduj,Maharashtra,415506,Lockdown-Essentials Only
Vaduj,Maharashtra,415507,Lockdown-Essentials Only
Vaduj,Maharashtra,415508,Lockdown-Essentials Only
Mhaswad,Maharashtra,415509,Lockdown-Essentials Only
Vaduj,Maharashtra,415510,Lockdown-Essentials Only
Rahimatpur,Maharashtra,415511,Lockdown-Essentials Only
Rahimatpur,Maharashtra,415512,Lockdown-Essentials Only
Wai,Maharashtra,415513,Lockdown-Essentials Only
Wai,Maharashtra,415515,Lockdown-Essentials Only
Wai,Maharashtra,415516,Lockdown-Essentials Only
Khandala,Maharashtra,415517,Lockdown-Essentials Only
Satara,Maharashtra,415518,Lockdown-Essentials Only
Satara,Maharashtra,415519,Lockdown-Essentials Only
Nira,Maharashtra,415521,Lockdown-Essentials Only
Phaltan,Maharashtra,415522,Lockdown-Essentials Only
Phaltan,Maharashtra,415523,Lockdown-Essentials Only
Khandala,Maharashtra,415526,Lockdown-Essentials Only
Vaduj,Maharashtra,415527,Lockdown-Essentials Only
Phaltan,Maharashtra,415528,Lockdown-Essentials Only
Khandala,Maharashtra,415536,Lockdown-Essentials Only
Phaltan,Maharashtra,415537,Lockdown-Essentials Only
Karad,Maharashtra,415539,Lockdown-Essentials Only
Mhaswad,Maharashtra,415540,Lockdown-Essentials Only
Aurangabad,Maharashtra,415570,Lockdown-Essentials Only
Chiplun,Maharashtra,415601,Lockdown-Essentials Only
Chiplun,Maharashtra,415602,Lockdown-Essentials Only
Chiplun,Maharashtra,415603,Lockdown-Essentials Only
Chiplun,Maharashtra,415604,Lockdown-Essentials Only
Chiplun,Maharashtra,415605,Lockdown-Essentials Only
Chiplun,Maharashtra,415606,Lockdown-Essentials Only
Sangameshwar,Maharashtra,415609,Lockdown-Essentials Only
Sangameshwar,Maharashtra,415610,Lockdown-Essentials Only
Sangameshwar,Maharashtra,415611,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415612,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415615,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415616,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415617,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415618,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415619,Lockdown-Essentials Only
Khed,Maharashtra,415621,Lockdown-Essentials Only
Khed,Maharashtra,415622,Lockdown-Essentials Only
Chiplun,Maharashtra,415628,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415629,Lockdown-Essentials Only
Ratnagiri,Maharashtra,415639,Lockdown-Essentials Only
Khed,Maharashtra,415640,Lockdown-Essentials Only
Chiplun,Maharashtra,415701,Lockdown-Essentials Only
Shringartali,Maharashtra,415702,Lockdown-Essentials Only
Shringartali,Maharashtra,415703,Lockdown-Essentials Only
Dapoli,Maharashtra,415706,Lockdown-Essentials Only
Khed,Maharashtra,415708,Lockdown-Essentials Only
Khed,Maharashtra,415709,Lockdown-Essentials Only
Khed,Maharashtra,415710,Lockdown-Essentials Only
Dapoli,Maharashtra,415711,Lockdown-Essentials Only
Dapoli,Maharashtra,415712,Lockdown-Essentials Only
Dapoli,Maharashtra,415713,Lockdown-Essentials Only
Dapoli,Maharashtra,415714,Lockdown-Essentials Only
Dapoli,Maharashtra,415716,Lockdown-Essentials Only
Dapoli,Maharashtra,415717,Lockdown-Essentials Only
Chiplun,Maharashtra,415718,Lockdown-Essentials Only
Shringartali,Maharashtra,415719,Lockdown-Essentials Only
Dapoli,Maharashtra,415720,Lockdown-Essentials Only
Khed,Maharashtra,415722,Lockdown-Essentials Only
Shringartali,Maharashtra,415724,Lockdown-Essentials Only
Khed,Maharashtra,415727,Lockdown-Essentials Only
Khed,Maharashtra,415730,Lockdown-Essentials Only
Sangameshwar,Maharashtra,415804,Lockdown-Essentials Only
Kolhapur,Maharashtra,416001,Lockdown-Essentials Only
Kolhapur,Maharashtra,416002,Lockdown-Essentials Only
Kolhapur,Maharashtra,416003,Lockdown-Essentials Only
Kolhapur,Maharashtra,416004,Lockdown-Essentials Only
Kolhapur,Maharashtra,416005,Lockdown-Essentials Only
Kolhapur,Maharashtra,416006,Lockdown-Essentials Only
Kolhapur,Maharashtra,416007,Lockdown-Essentials Only
Kolhapur,Maharashtra,416008,Lockdown-Essentials Only
Kolhapur,Maharashtra,416009,Lockdown-Essentials Only
Kolhapur,Maharashtra,416010,Lockdown-Essentials Only
Kolhapur,Maharashtra,416011,Lockdown-Essentials Only
Kolhapur,Maharashtra,416012,Lockdown-Essentials Only
Kolhapur,Maharashtra,416013,Lockdown-Essentials Only
Kolhapur,Maharashtra,416014,Lockdown-Essentials Only
Kolhapur,Maharashtra,416015,Lockdown-Essentials Only
Kolhapur,Maharashtra,416019,Lockdown-Essentials Only
Kolhapur,Maharashtra,416022,Lockdown-Essentials Only
Sangli,Maharashtra,416101,Lockdown-No Goods Allowed
Sangli,Maharashtra,416102,Lockdown-No Goods Allowed
Sangli,Maharashtra,416103,Lockdown-No Goods Allowed
Ichalkaranji,Maharashtra,416104,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416105,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416106,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416107,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416109,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416111,Lockdown-Essentials Only
Kolhapur,Maharashtra,416112,Lockdown-Essentials Only
Shirala,Maharashtra,416113,Lockdown-No Goods Allowed
Shirala,Maharashtra,416114,Lockdown-No Goods Allowed
Ichalkaranji,Maharashtra,416115,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416116,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416117,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416118,Lockdown-Essentials Only
Kolhapur,Maharashtra,416119,Lockdown-Essentials Only
Sangli,Maharashtra,416120,Lockdown-No Goods Allowed
Ichalkaranji,Maharashtra,416121,Lockdown-Essentials Only
Kolhapur,Maharashtra,416122,Lockdown-Essentials Only
Kolhapur,Maharashtra,416123,Lockdown-Essentials Only
Kolhapur,Maharashtra,416125,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416130,Lockdown-Essentials Only
Sangli,Maharashtra,416137,Lockdown-No Goods Allowed
Ichalkaranji,Maharashtra,416143,Lockdown-Essentials Only
Sangli,Maharashtra,416144,Lockdown-No Goods Allowed
Ichalkaranji,Maharashtra,416145,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416146,Lockdown-Essentials Only
Kolhapur,Maharashtra,416201,Lockdown-Essentials Only
Kolhapur,Maharashtra,416202,Lockdown-Essentials Only
Ichalkaranji,Maharashtra,416203,Lockdown-Essentials Only
Kale,Maharashtra,416204,Lockdown-Essentials Only
Kale,Maharashtra,416205,Lockdown-Essentials Only
Kale,Maharashtra,416206,Lockdown-Essentials Only
Kolhapur,Maharashtra,416207,Lockdown-Essentials Only
Rashiwade Bk,Maharashtra,416208,Lockdown-Essentials Only
Mudal,Maharashtra,416209,Lockdown-Essentials Only
Rashiwade Bk,Maharashtra,416211,Lockdown-Essentials Only
Bambavade,Maharashtra,416213,Lockdown-Essentials Only
Bambavade,Maharashtra,416215,Lockdown-Essentials Only
Kolhapur,Maharashtra,416216,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416218,Lockdown-Essentials Only
Mudal,Maharashtra,416219,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416220,Lockdown-Essentials Only
Rashiwade Bk,Maharashtra,416221,Lockdown-Essentials Only
Kolhapur,Maharashtra,416222,Lockdown-Essentials Only
Kolhapur,Maharashtra,416229,Lockdown-Essentials Only
Kale,Maharashtra,416230,Lockdown-Essentials Only
Mudal,Maharashtra,416231,Lockdown-Essentials Only
Kolhapur,Maharashtra,416232,Lockdown-Essentials Only
Kolhapur,Maharashtra,416234,Lockdown-Essentials Only
Kolhapur,Maharashtra,416236,Lockdown-Essentials Only
Islampur,Maharashtra,416301,Lockdown-Essentials Only
Islampur,Maharashtra,416302,Lockdown-Essentials Only
Tasgaon,Maharashtra,416303,Lockdown-Essentials Only
Sangli,Maharashtra,416304,Lockdown-No Goods Allowed
Sangli,Maharashtra,416305,Lockdown-No Goods Allowed
Sangli,Maharashtra,416306,Lockdown-No Goods Allowed
Tasgaon,Maharashtra,416307,Lockdown-Essentials Only
Vita,Maharashtra,416308,Lockdown-Essentials Only
Vita,Maharashtra,416309,Lockdown-Essentials Only
Vita,Maharashtra,416310,Lockdown-Essentials Only
Tasgaon,Maharashtra,416312,Lockdown-Essentials Only
Islampur,Maharashtra,416313,Lockdown-Essentials Only
Vita,Maharashtra,416314,Lockdown-Essentials Only
Islampur,Maharashtra,416315,Lockdown-Essentials Only
Islampur,Maharashtra,416316,Lockdown-Essentials Only
Islampur,Maharashtra,416322,Lockdown-Essentials Only
Miraj,Maharashtra,416401,Lockdown-No Goods Allowed
Jath,Maharashtra,416402,Lockdown-Essentials Only
Kavathe Mahankal,Maharashtra,416403,Lockdown-Essentials Only
Jath,Maharashtra,416404,Lockdown-Essentials Only
Kavathe Mahankal,Maharashtra,416405,Lockdown-Essentials Only
Sangli,Maharashtra,416406,Lockdown-No Goods Allowed
Miraj,Maharashtra,416407,Lockdown-No Goods Allowed
Tasgaon,Maharashtra,416408,Lockdown-Essentials Only
Miraj,Maharashtra,416409,Lockdown-No Goods Allowed
Miraj,Maharashtra,416410,Lockdown-No Goods Allowed
Kavathe Mahankal,Maharashtra,416411,Lockdown-Essentials Only
AsangiJath,Maharashtra,416412,Lockdown-Essentials Only
AsangiJath,Maharashtra,416413,Lockdown-Essentials Only
Sangli,Maharashtra,416414,Lockdown-No Goods Allowed
Sangli,Maharashtra,416415,Lockdown-No Goods Allowed
Sangli,Maharashtra,416416,Lockdown-No Goods Allowed
Sangli,Maharashtra,416417,Lockdown-No Goods Allowed
Kavathe Mahankal,Maharashtra,416418,Lockdown-Essentials Only
Kavathe Mahankal,Maharashtra,416419,Lockdown-Essentials Only
Miraj,Maharashtra,416420,Lockdown-No Goods Allowed
Miraj,Maharashtra,416421,Lockdown-No Goods Allowed
Sangli,Maharashtra,416423,Lockdown-No Goods Allowed
Sangli,Maharashtra,416425,Lockdown-No Goods Allowed
Miraj,Maharashtra,416426,Lockdown-No Goods Allowed
Sangli,Maharashtra,416435,Lockdown-No Goods Allowed
Sangli,Maharashtra,416436,Lockdown-No Goods Allowed
Sangli,Maharashtra,416437,Lockdown-No Goods Allowed
Gadhinglaj,Maharashtra,416501,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416502,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416503,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416504,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416505,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416506,Lockdown-Essentials Only
Halkarni,Maharashtra,416507,Lockdown-Essentials Only
Halkarni,Maharashtra,416508,Lockdown-Essentials Only
Halkarni,Maharashtra,416509,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416510,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416511,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416513,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416514,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416515,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416516,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416517,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416518,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416519,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416520,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416525,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416526,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416528,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416529,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416531,Lockdown-Essentials Only
Malvan,Maharashtra,416534,Lockdown-Essentials Only
Sangli,Maharashtra,416540,Lockdown-No Goods Allowed
Sawantwadi,Maharashtra,416542,Lockdown-Essentials Only
Shrigonda,Maharashtra,416544,Lockdown-Essentials Only
Sawantwadi,Maharashtra,416550,Lockdown-Essentials Only
Gadhinglaj,Maharashtra,416551,Lockdown-Essentials Only
Halkarni,Maharashtra,416552,Lockdown-Essentials Only
Kankavali,Maharashtra,416601,Lockdown-Essentials Only
Kankavali,Maharashtra,416602,Lockdown-Essentials Only
Malvan,Maharashtra,416603,Lockdown-Essentials Only
Malvan,Maharashtra,416604,Lockdown-Essentials Only
Malvan,Maharashtra,416605,Lockdown-Essentials Only
Malvan,Maharashtra,416606,Lockdown-Essentials Only
Malvan,Maharashtra,416607,Lockdown-Essentials Only
Malvan,Maharashtra,416608,Lockdown-Essentials Only
Kankavali,Maharashtra,416609,Lockdown-Essentials Only
Devgad,Maharashtra,416611,Lockdown-Essentials Only
Devgad,Maharashtra,416612,Lockdown-Essentials Only
Devgad,Maharashtra,416613,Lockdown-Essentials Only
Malvan,Maharashtra,416614,Lockdown-Essentials Only
Devgad,Maharashtra,416615,Lockdown-Essentials Only
Malvan,Maharashtra,416616,Lockdown-Essentials Only
Devgad,Maharashtra,416623,Lockdown-Essentials Only
Malvan,Maharashtra,416626,Lockdown-Essentials Only
Malvan,Maharashtra,416628,Lockdown-Essentials Only
Rajapur,Maharashtra,416702,Lockdown-Essentials Only
Talere,Maharashtra,416703,Lockdown-Essentials Only
Rajapur,Maharashtra,416704,Lockdown-Essentials Only
Rajapur,Maharashtra,416705,Lockdown-Essentials Only
Talere,Maharashtra,416801,Lockdown-Essentials Only
Devgad,Maharashtra,416804,Lockdown-Essentials Only
Devgad,Maharashtra,416805,Lockdown-Essentials Only
Devgad,Maharashtra,416806,Lockdown-Essentials Only
Devgad,Maharashtra,416807,Lockdown-Essentials Only
Talere,Maharashtra,416810,Lockdown-Essentials Only
Talere,Maharashtra,416811,Lockdown-Essentials Only
Malvan,Maharashtra,416812,Lockdown-Essentials Only
Greater Thane,Maharashtra,420421,Lockdown-Essentials Only
Greater Thane,Maharashtra,421001,Lockdown-Essentials Only
Greater Thane,Maharashtra,421002,Lockdown-Essentials Only
Greater Thane,Maharashtra,421003,Lockdown-Essentials Only
Greater Thane,Maharashtra,421004,Lockdown-Essentials Only
Greater Thane,Maharashtra,421005,Lockdown-Essentials Only
Mumbai,Maharashtra,421006,Lockdown-Essentials Only
Mumbai,Maharashtra,421032,Lockdown-Essentials Only
Greater Thane,Maharashtra,421101,Lockdown-Essentials Only
Thane,Maharashtra,421102,Lockdown-Essentials Only
Greater Thane,Maharashtra,421103,Lockdown-Essentials Only
Greater Thane,Maharashtra,421201,Lockdown-Essentials Only
Greater Thane,Maharashtra,421202,Lockdown-Essentials Only
Greater Thane,Maharashtra,421203,Lockdown-Essentials Only
Greater Thane,Maharashtra,421204,Lockdown-Essentials Only
Greater Thane,Maharashtra,421300,Lockdown-Essentials Only
Greater Thane,Maharashtra,421301,Lockdown-Essentials Only
Greater Thane,Maharashtra,421302,Lockdown-Essentials Only
Kudus,Maharashtra,421303,Lockdown-Essentials Only
Greater Thane,Maharashtra,421304,Lockdown-Essentials Only
Greater Thane,Maharashtra,421305,Lockdown-Essentials Only
Greater Thane,Maharashtra,421306,Lockdown-Essentials Only
Greater Thane,Maharashtra,421307,Lockdown-Essentials Only
Greater Thane,Maharashtra,421308,Lockdown-Essentials Only
Greater Thane,Maharashtra,421311,Lockdown-Essentials Only
Kudus,Maharashtra,421312,Lockdown-Essentials Only
Murbad,Maharashtra,421401,Lockdown-Essentials Only
Murbad,Maharashtra,421402,Lockdown-Essentials Only
Murbad,Maharashtra,421403,Lockdown-Essentials Only
Greater Thane,Maharashtra,421501,Lockdown-Essentials Only
Greater Thane,Maharashtra,421502,Lockdown-Essentials Only
Greater Thane,Maharashtra,421503,Lockdown-Essentials Only
Greater Thane,Maharashtra,421504,Lockdown-Essentials Only
Greater Thane,Maharashtra,421505,Lockdown-Essentials Only
Greater Thane,Maharashtra,421506,Lockdown-Essentials Only
Mumbai,Maharashtra,421507,Lockdown-Essentials Only
Asangaon,Maharashtra,421601,Lockdown-Essentials Only
Igatpuri,Maharashtra,421602,Lockdown-Essentials Only
Asangaon,Maharashtra,421603,Lockdown-Essentials Only
Thane,Maharashtra,421605,Lockdown-Essentials Only
Greater Thane,Maharashtra,421999,Lockdown-Essentials Only
Nashik,Maharashtra,422001,Lockdown-Essentials Only
Nashik,Maharashtra,422002,Lockdown-Essentials Only
Nashik,Maharashtra,422003,Lockdown-Essentials Only
Dindori-MH,Maharashtra,422004,Lockdown-Essentials Only
Nashik,Maharashtra,422005,Lockdown-Essentials Only
Nashik,Maharashtra,422006,Lockdown-Essentials Only
Nashik,Maharashtra,422007,Lockdown-Essentials Only
Nashik,Maharashtra,422008,Lockdown-Essentials Only
Nashik,Maharashtra,422009,Lockdown-Essentials Only
Nashik,Maharashtra,422010,Lockdown-Essentials Only
Nashik,Maharashtra,422011,Lockdown-Essentials Only
